Archivo,Sitio,Codigo_muestra,Indice,Tiempo_s,E_plot_V,Ganancia,dI_nA,dI_smooth_nA
Sheffer (3a)_COS,Sheffer,3a,126,2.5,0.75,G2,-20.00030518043968,-45.35783496277898
Sheffer (3a)_COS,Sheffer,3a,127,2.52,0.756,G2,-85.6263065537496,-52.1436527918556
Sheffer (3a)_COS,Sheffer,3a,128,2.54,0.762,G2,-16.875257495994447,-45.53640911617549
Sheffer (3a)_COS,Sheffer,3a,129,2.56,0.768,G2,-60.62592507820227,-50.00076295109439
Sheffer (3a)_COS,Sheffer,3a,130,2.58,0.774,G2,-61.875944151976,-49.911475874395755
Sheffer (3a)_COS,Sheffer,3a,131,2.6,0.78,G2,-17.50026703288495,-45.98284449966688
Sheffer (3a)_COS,Sheffer,3a,132,2.62,0.786,G2,-87.50133516441383,-52.67937525204564
Sheffer (3a)_COS,Sheffer,3a,133,2.64,0.792,G2,-19.37529564354918,-46.42927988315907
Sheffer (3a)_COS,Sheffer,3a,134,2.66,0.798,G2,-58.12588693064754,-50.090050027793296
Sheffer (3a)_COS,Sheffer,3a,135,2.68,0.804,G2,-63.75097276264569,-50.53648541128521
Sheffer (3a)_COS,Sheffer,3a,136,2.7,0.81,G2,-16.875257495996266,-46.250705729762814
Sheffer (3a)_COS,Sheffer,3a,137,2.72,0.8160000000000001,G2,-87.50133516441565,-52.590088175348036
Sheffer (3a)_COS,Sheffer,3a,138,2.74,0.8220000000000001,G2,-20.625314717328365,-46.25070572976282
Sheffer (3a)_COS,Sheffer,3a,139,2.76,0.8280000000000001,G2,-57.50087739375704,-49.554327567603
Sheffer (3a)_COS,Sheffer,3a,140,2.78,0.8340000000000001,G2,-63.75097276264569,-50.35791125788819
Sheffer (3a)_COS,Sheffer,3a,141,2.8000000000000003,0.8400000000000001,G2,-13.75020981155103,-45.35783496277847
Sheffer (3a)_COS,Sheffer,3a,142,2.82,0.846,G2,-86.87632562752697,-52.322226945251835
Sheffer (3a)_COS,Sheffer,3a,143,2.84,0.852,G2,-22.500343327992596,-46.16141865306365
Sheffer (3a)_COS,Sheffer,3a,144,2.86,0.858,G2,-52.50080109864757,-49.286466337507335
Sheffer (3a)_COS,Sheffer,3a,145,2.88,0.864,G2,-69.37605859464202,-51.25078202487176
Sheffer (3a)_COS,Sheffer,3a,146,2.9,0.87,G2,-14.375219348439714,-45.71498326957173
Sheffer (3a)_COS,Sheffer,3a,147,2.92,0.876,G2,-85.62630655375142,-52.67937525204589
Sheffer (3a)_COS,Sheffer,3a,148,2.94,0.882,G2,-27.50041962310206,-46.875715266651234
Sheffer (3a)_COS,Sheffer,3a,149,2.96,0.888,G2,-48.12573434042679,-49.2864663375081
Sheffer (3a)_COS,Sheffer,3a,150,2.98,0.894,G2,-71.2510872053117,-51.250782024872535
Sheffer (3a)_COS,Sheffer,3a,151,3,0.9,G2,-11.87518120088498,-45.62569619287413
Sheffer (3a)_COS,Sheffer,3a,152,3.02,0.906,G2,-86.2513160906401,-52.32222694525287
Sheffer (3a)_COS,Sheffer,3a,153,3.04,0.912,G2,-28.125429159990745,-47.14357649674717
Sheffer (3a)_COS,Sheffer,3a,154,3.06,0.918,G2,-46.25070572976256,-49.01860510741348
Sheffer (3a)_COS,Sheffer,3a,155,3.08,0.924,G2,-74.3761348897533,-52.14365279185715
Sheffer (3a)_COS,Sheffer,3a,156,3.1,0.93,G2,-11.8751812008868,-45.89355742297032
Sheffer (3a)_COS,Sheffer,3a,157,3.12,0.936,G2,-84.37628747997587,-53.125810635539374
Sheffer (3a)_COS,Sheffer,3a,158,3.14,0.942,G2,-33.75051499199071,-48.21502141712829
Sheffer (3a)_COS,Sheffer,3a,159,3.16,0.948,G2,-42.50064850843228,-49.28646633750889
Sheffer (3a)_COS,Sheffer,3a,160,3.18,0.954,G2,-78.75120164797409,-52.857949405443954
Sheffer (3a)_COS,Sheffer,3a,161,3.2,0.96,G2,-11.87518120088498,-46.60785403655635
Sheffer (3a)_COS,Sheffer,3a,162,3.22,0.966,G2,-81.8762493324175,-53.12581063553807
Sheffer (3a)_COS,Sheffer,3a,163,3.24,0.972,G2,-36.87556267643231,-48.840030954015674
Sheffer (3a)_COS,Sheffer,3a,164,3.26,0.978,G2,-40.62561989776259,-48.92931803071353
Sheffer (3a)_COS,Sheffer,3a,165,3.28,0.984,G2,-79.37621118486277,-52.85794940544266
Sheffer (3a)_COS,Sheffer,3a,166,3.3000000000000003,0.99,G2,-12.500190737775483,-46.42927988315957
Sheffer (3a)_COS,Sheffer,3a,167,3.3200000000000003,0.996,G2,-79.37621118485913,-52.76866232874506
Sheffer (3a)_COS,Sheffer,3a,168,3.34,1.002,G2,-39.37560082398886,-48.661456800619945
Sheffer (3a)_COS,Sheffer,3a,169,3.36,1.008,G2,-36.87556267643595,-48.661456800619945
Sheffer (3a)_COS,Sheffer,3a,170,3.38,1.014,G2,-81.25123979553064,-52.8579494054437
Sheffer (3a)_COS,Sheffer,3a,171,3.4,1.02,G2,-11.8751812008868,-46.518566959859
Sheffer (3a)_COS,Sheffer,3a,172,3.42,1.026,G2,-79.37621118486277,-52.500801098650165
Sheffer (3a)_COS,Sheffer,3a,173,3.44,1.032,G2,-41.875638971541775,-49.01860510741244
Sheffer (3a)_COS,Sheffer,3a,174,3.46,1.038,G2,-35.00053406576626,-48.30430849382512
Sheffer (3a)_COS,Sheffer,3a,175,3.48,1.044,G2,-81.251239795527,-53.03652355883865
Sheffer (3a)_COS,Sheffer,3a,176,3.5,1.05,G2,-12.500190737771844,-46.16141865306314
Sheffer (3a)_COS,Sheffer,3a,177,3.52,1.056,G2,-76.25116350041935,-52.14365279185481
Sheffer (3a)_COS,Sheffer,3a,178,3.54,1.062,G2,-45.00068665598155,-48.572169723919735
Sheffer (3a)_COS,Sheffer,3a,179,3.56,1.068,G2,-31.25047684443416,-47.590011880238045
Sheffer (3a)_COS,Sheffer,3a,180,3.58,1.074,G2,-83.75127794308355,-52.590088175348036
Sheffer (3a)_COS,Sheffer,3a,181,3.6,1.08,G2,-10.00015259022075,-45.62569619287439
Sheffer (3a)_COS,Sheffer,3a,182,3.62,1.086,G2,-74.37613488975512,-51.07220787147603
Sheffer (3a)_COS,Sheffer,3a,183,3.64,1.092,G2,-47.50072480354174,-48.304308493826156
Sheffer (3a)_COS,Sheffer,3a,184,3.66,1.098,G2,-27.50041962310388,-46.42927988315984
Sheffer (3a)_COS,Sheffer,3a,185,3.68,1.104,G2,-83.12626840619305,-51.965078638459346
Sheffer (3a)_COS,Sheffer,3a,186,3.7,1.11,G2,-11.87518120088498,-44.91139957928681
Sheffer (3a)_COS,Sheffer,3a,187,3.72,1.116,G2,-70.62607766841938,-49.64361464430086
Sheffer (3a)_COS,Sheffer,3a,188,3.74,1.122,G2,-48.75074387731729,-47.41143772684128
Sheffer (3a)_COS,Sheffer,3a,189,3.76,1.128,G2,-25.00038147554733,-45.35783496277872
Sheffer (3a)_COS,Sheffer,3a,190,3.78,1.134,G2,-80.62623025864013,-51.3400691015704
Sheffer (3a)_COS,Sheffer,3a,191,3.8,1.14,G2,-11.8751812008868,-44.643538349191914
Sheffer (3a)_COS,Sheffer,3a,192,3.82,1.146,G2,-68.75104905775515,-49.91147587439654
Sheffer (3a)_COS,Sheffer,3a,193,3.84,1.152,G2,-53.75082017242676,-48.30430849382564
Sheffer (3a)_COS,Sheffer,3a,194,3.86,1.158,G2,-23.75036240176996,-46.607854036556354
Sheffer (3a)_COS,Sheffer,3a,195,3.88,1.164,G2,-85.6263065537496,-52.768662328744796
Sheffer (3a)_COS,Sheffer,3a,196,3.9,1.17,G2,-13.75020981155103,-46.16141865306443
Sheffer (3a)_COS,Sheffer,3a,197,3.92,1.176,G2,-68.75104905775515,-50.80434664138036
Sheffer (3a)_COS,Sheffer,3a,198,3.94,1.182,G2,-55.00083924620594,-50.00076295109491
Sheffer (3a)_COS,Sheffer,3a,199,3.96,1.188,G2,-22.500343327992596,-47.14357649674691
Sheffer (3a)_COS,Sheffer,3a,200,3.98,1.194,G2,-86.25131609063828,-53.5722460190305
Sheffer (3a)_COS,Sheffer,3a,201,4,1.2,G2,-18.125276569771813,-46.87571526665175
Sheffer (3a)_COS,Sheffer,3a,202,4.0200000000000005,1.206,G2,-65.62600137331356,-51.429356178269046
Sheffer (3a)_COS,Sheffer,3a,203,4.04,1.212,G2,-58.75089646753622,-50.71505956468224
Sheffer (3a)_COS,Sheffer,3a,204,4.0600000000000005,1.218,G2,-21.875333791103913,-47.232863573445556
Sheffer (3a)_COS,Sheffer,3a,205,4.08,1.224,G2,-86.87632562752697,-53.21509771223724
Sheffer (3a)_COS,Sheffer,3a,206,4.1,1.23,G2,-17.50026703288495,-46.51856695985823
Sheffer (3a)_COS,Sheffer,3a,207,4.12,1.236,G2,-61.87594415198146,-50.53648541128574
Sheffer (3a)_COS,Sheffer,3a,208,4.14,1.242,G2,-60.00091554131359,-50.09005002779434
Sheffer (3a)_COS,Sheffer,3a,209,4.16,1.248,G2,-18.750286106660496,-46.161418653065475
Sheffer (3a)_COS,Sheffer,3a,210,4.18,1.254,G2,-86.87632562752879,-52.4115140219523
Sheffer (3a)_COS,Sheffer,3a,211,4.2,1.26,G2,-18.750286106664134,-45.89355742297032
Sheffer (3a)_COS,Sheffer,3a,212,4.22,1.266,G2,-59.375906004424905,-49.64361464430242
Sheffer (3a)_COS,Sheffer,3a,213,4.24,1.272,G2,-61.250934615092774,-49.822188797699184
Sheffer (3a)_COS,Sheffer,3a,214,4.26,1.278,G2,-16.250247959107583,-45.447122039478145
Sheffer (3a)_COS,Sheffer,3a,215,4.28,1.284,G2,-86.25131609063828,-51.697217408364196
Sheffer (3a)_COS,Sheffer,3a,216,4.3,1.29,G2,-20.000305180437863,-45.2685478860806
Sheffer (3a)_COS,Sheffer,3a,217,4.32,1.296,G2,-56.25085831998149,-48.840030954015674
Sheffer (3a)_COS,Sheffer,3a,218,4.34,1.302,G2,-62.5009536888665,-49.64361464430086
Sheffer (3a)_COS,Sheffer,3a,219,4.36,1.308,G2,-14.375219348439714,-45.00068665598467
Sheffer (3a)_COS,Sheffer,3a,220,4.38,1.314,G2,-86.25131609063828,-51.34006910156989
Sheffer (3a)_COS,Sheffer,3a,221,4.4,1.32,G2,-21.875333791103913,-45.08997373268331
Sheffer (3a)_COS,Sheffer,3a,222,4.42,1.326,G2,-53.75082017242494,-48.39359557052401
Sheffer (3a)_COS,Sheffer,3a,223,4.44,1.332,G2,-64.37598229953437,-49.822188797698146
Sheffer (3a)_COS,Sheffer,3a,224,4.46,1.338,G2,-12.500190737775483,-44.82211250258868
Sheffer (3a)_COS,Sheffer,3a,225,4.48,1.344,G2,-85.62630655375142,-51.161494948173896
Sheffer (3a)_COS,Sheffer,3a,226,4.5,1.35,G2,-24.375371938658645,-45.35783496277924
Sheffer (3a)_COS,Sheffer,3a,227,4.5200000000000005,1.356,G2,-51.250782024872024,-48.215021417127765
Sheffer (3a)_COS,Sheffer,3a,228,4.54,1.362,G2,-66.25101091020042,-50.179337104491935
Sheffer (3a)_COS,Sheffer,3a,229,4.5600000000000005,1.368,G2,-13.125200274662348,-44.82211250258868
Sheffer (3a)_COS,Sheffer,3a,230,4.58,1.374,G2,-84.37628747997405,-51.42935617826931
Sheffer (3a)_COS,Sheffer,3a,231,4.6000000000000005,1.38,G2,-26.250400549324695,-45.62569619287439
Sheffer (3a)_COS,Sheffer,3a,232,4.62,1.386,G2,-48.12573434042861,-48.2150214171275
Sheffer (3a)_COS,Sheffer,3a,233,4.64,1.392,G2,-70.62607766842302,-50.179337104491935
Sheffer (3a)_COS,Sheffer,3a,234,4.66,1.398,G2,-10.625162127107616,-44.64353834919166
Sheffer (3a)_COS,Sheffer,3a,235,4.68,1.404,G2,-84.37628747997223,-51.07220787147551
Sheffer (3a)_COS,Sheffer,3a,236,4.7,1.41,G2,-26.87541008621338,-45.893557422969025
Sheffer (3a)_COS,Sheffer,3a,237,4.72,1.416,G2,-45.625696192872056,-47.59001188023778
Sheffer (3a)_COS,Sheffer,3a,238,4.74,1.422,G2,-71.2510872053117,-50.26862418118928
Sheffer (3a)_COS,Sheffer,3a,239,4.76,1.428,G2,-11.875181200883162,-44.64353834919113
Sheffer (3a)_COS,Sheffer,3a,240,4.78,1.434,G2,-82.50125886930437,-51.25078202487149
Sheffer (3a)_COS,Sheffer,3a,241,4.8,1.44,G2,-29.37544823376811,-46.429279883159325
Sheffer (3a)_COS,Sheffer,3a,242,4.82,1.446,G2,-45.00068665598519,-48.30430849382485
Sheffer (3a)_COS,Sheffer,3a,243,4.84,1.452,G2,-73.12611581597594,-51.07220787147525
Sheffer (3a)_COS,Sheffer,3a,244,4.86,1.458,G2,-11.8751812008868,-45.2685478860806
Sheffer (3a)_COS,Sheffer,3a,245,4.88,1.464,G2,-84.376287479970415,-52.05436571515747
Sheffer (3a)_COS,Sheffer,3a,246,4.9,1.47,G2,-31.25047684443598,-47.143576496746135
Sheffer (3a)_COS,Sheffer,3a,247,4.92,1.476,G2,-41.875638971541775,-48.48288264722214
Sheffer (3a)_COS,Sheffer,3a,248,4.94,1.482,G2,-76.87617303730622,-76.87617303730622
Sheffer (3a)_COS,Sheffer,3a,249,4.96,1.488,G2,-10.625162127105796,-10.625162127105796
Sheffer (3a)_COS,Sheffer,3a,250,4.98,1.494,G2,-82.501258869308,-82.501258869308
Sheffer (3a)_COS,Sheffer,3a,1,0,0.015,G3,-2.812542915999302,-2.812542915999302
Sheffer (3a)_COS,Sheffer,3a,2,0.02,0.018,G3,-4.750072480354447,-4.750072480354447
Sheffer (3a)_COS,Sheffer,3a,3,0.04,0.021,G3,0,0
Sheffer (3a)_COS,Sheffer,3a,4,0.06,0.024,G3,-7.625116350041935,-4.2232787278336605
Sheffer (3a)_COS,Sheffer,3a,5,0.08,0.027,G3,-2.0000305180437863,-4.044704574436894
Sheffer (3a)_COS,Sheffer,3a,6,0.1,0.03,G3,-5.312581063554035,-4.642927988315997
Sheffer (3a)_COS,Sheffer,3a,7,0.12,0.036,G3,-7.06260776684212,-5.009005002779336
Sheffer (3a)_COS,Sheffer,3a,8,0.14,0.04199999999999999,G3,-1.5625238422219354,-4.6697141113254474
Sheffer (3a)_COS,Sheffer,3a,9,0.16,0.048,G3,-8.93763637750817,-5.392939432582352
Sheffer (3a)_COS,Sheffer,3a,10,0.18,0.054,G3,-2.562539101243374,-4.839359557052376
Sheffer (3a)_COS,Sheffer,3a,11,0.2,0.06,G3,-5.250080109864712,-5.04471983345869
Sheffer (3a)_COS,Sheffer,3a,12,0.22,0.066,G3,-7.06260776684212,-5.160793033166588
Sheffer (3a)_COS,Sheffer,3a,13,0.24,0.072,G3,-1.4375219348441988,-4.589355742296934
Sheffer (3a)_COS,Sheffer,3a,14,0.26,0.078,G3,-8.500129701686319,-5.1875791561761355
Sheffer (3a)_COS,Sheffer,3a,15,0.28,0.084,G3,-2.3750362401772236,-4.607213157636644
Sheffer (3a)_COS,Sheffer,3a,16,0.3,0.09,G3,-4.937575341420597,-4.812573434042926
Sheffer (3a)_COS,Sheffer,3a,17,0.32,0.096,G3,-6.750102998397779,-4.955432756760339
Sheffer (3a)_COS,Sheffer,3a,18,0.34,0.102,G3,-1.1875181200882707,-4.45542512724936
Sheffer (3a)_COS,Sheffer,3a,19,0.36,0.108,G3,-8.500129701686092,-5.107220787147558
Sheffer (3a)_COS,Sheffer,3a,20,0.38,0.114,G3,-2.437537193866092,-4.607213157636611
Sheffer (3a)_COS,Sheffer,3a,21,0.4,0.12,G3,-5.000076295109466,-4.866145680061923
Sheffer (3a)_COS,Sheffer,3a,22,0.42,0.126,G3,-6.937605859464611,-5.089363371807914
Sheffer (3a)_COS,Sheffer,3a,23,0.44,0.132,G3,-1.4375219348439714,-4.580427034627129
Sheffer (3a)_COS,Sheffer,3a,24,0.46,0.138,G3,-8.56263065537496,-5.241151402195133
Sheffer (3a)_COS,Sheffer,3a,25,0.48,0.144,G3,-2.750041962310206,-4.714357649674671
Sheffer (3a)_COS,Sheffer,3a,26,0.5,0.15,G3,-4.937575341420597,-4.982218879769789
Sheffer (3a)_COS,Sheffer,3a,27,0.52,0.156,G3,-7.06260776684212,-5.134006910157041
Sheffer (3a)_COS,Sheffer,3a,28,0.54,0.162,G3,-1.3125200274662348,-4.651856695985771
Sheffer (3a)_COS,Sheffer,3a,29,0.56,0.168,G3,-8.812634470130433,-5.303652355884001
Sheffer (3a)_COS,Sheffer,3a,30,0.58,0.174,G3,-2.500038147554733,-4.759001188023896
Sheffer (3a)_COS,Sheffer,3a,31,0.6,0.18,G3,-5.187579156176071,-4.982218879769821
Sheffer (3a)_COS,Sheffer,3a,32,0.62,0.186,G3,-7.312611581597821,-5.178650448506264
Sheffer (3a)_COS,Sheffer,3a,33,0.64,0.192,G3,-1.1250171663998572,-4.616141865306449
Sheffer (3a)_COS,Sheffer,3a,34,0.66,0.198,G3,-8.625131609063601,-5.285794940544357
Sheffer (3a)_COS,Sheffer,3a,35,0.68,0.204,G3,-2.687541008621338,-4.732215065014413
Sheffer (3a)_COS,Sheffer,3a,36,0.7000000000000001,0.21,G3,-4.875074387731729,-4.919717926080953
Sheffer (3a)_COS,Sheffer,3a,37,0.72,0.216,G3,-7.187609674220084,-5.134006910157073
Sheffer (3a)_COS,Sheffer,3a,38,0.74,0.222,G3,-1.312520027466462,-4.607213157636676
Sheffer (3a)_COS,Sheffer,3a,39,0.76,0.228,G3,-8.625131609063601,-5.250080109865004
Sheffer (3a)_COS,Sheffer,3a,40,0.78,0.234,G3,-2.625040054932697,-4.750072480354089
Sheffer (3a)_COS,Sheffer,3a,41,0.8,0.24,G3,-4.937575341420825,-4.964361464430177
Sheffer (3a)_COS,Sheffer,3a,42,0.8200000000000001,0.246,G3,-7.18760967421963,-5.196507863845941
Sheffer (3a)_COS,Sheffer,3a,43,0.84,0.252,G3,-1.3750209811553304,-4.669714111325512
Sheffer (3a)_COS,Sheffer,3a,44,0.86,0.258,G3,-8.687632562752697,-5.321509771223646
Sheffer (3a)_COS,Sheffer,3a,45,0.88,0.264,G3,-2.937544823376811,-4.812573434042828
Sheffer (3a)_COS,Sheffer,3a,46,0.9,0.27,G3,-4.937575341420597,-5.026862418118948
Sheffer (3a)_COS,Sheffer,3a,47,0.92,0.276,G3,-7.18760967421963,-5.223293986855358
Sheffer (3a)_COS,Sheffer,3a,48,0.94,0.28200000000000003,G3,-1.375020981155103,-4.687571526665091
Sheffer (3a)_COS,Sheffer,3a,49,0.96,0.28800000000000003,G3,-8.68763256275247,-5.330438478893418
Sheffer (3a)_COS,Sheffer,3a,50,0.98,0.29400000000000004,G3,-2.750041962310206,-4.812573434042762
Sheffer (3a)_COS,Sheffer,3a,51,1,0.30000000000000004,G3,-4.937575341420825,-5.0447198334585925
Sheffer (3a)_COS,Sheffer,3a,52,1.02,0.30600000000000005,G3,-7.437613488975103,-5.2322226945251975
Sheffer (3a)_COS,Sheffer,3a,53,1.04,0.312,G3,-1.3125200274660074,-4.6965002343349305
Sheffer (3a)_COS,Sheffer,3a,54,1.06,0.31799999999999995,G3,-8.812634470130433,-5.321509771223614
Sheffer (3a)_COS,Sheffer,3a,55,1.08,0.32399999999999995,G3,-2.687541008621338,-4.803644726372958
Sheffer (3a)_COS,Sheffer,3a,56,1.1,0.32999999999999996,G3,-4.937575341420597,-4.9911475874395945
Sheffer (3a)_COS,Sheffer,3a,57,1.12,0.33599999999999997,G3,-7.125108720530989,-5.205436571515779
Sheffer (3a)_COS,Sheffer,3a,58,1.14,0.34199999999999997,G3,-1.3125200274662348,-4.633999280646126
Sheffer (3a)_COS,Sheffer,3a,59,1.16,0.348,G3,-8.750133516441565,-5.285794940544324
Sheffer (3a)_COS,Sheffer,3a,60,1.18,0.354,G3,-2.812542915999302,-4.750072480354057
Sheffer (3a)_COS,Sheffer,3a,61,1.2,0.36,G3,-4.812573434042861,-4.964361464430144
Sheffer (3a)_COS,Sheffer,3a,62,1.22,0.366,G3,-7.250110627908725,-5.205436571515779
Sheffer (3a)_COS,Sheffer,3a,63,1.24,0.372,G3,-1.1875181200887257,-4.651856695985804
Sheffer (3a)_COS,Sheffer,3a,64,1.26,0.378,G3,-8.625131609063601,-5.285794940544324
Sheffer (3a)_COS,Sheffer,3a,65,1.28,0.384,G3,-3.000045777065679,-4.767929895693733
Sheffer (3a)_COS,Sheffer,3a,66,1.3,0.39,G3,-4.875074387731729,-4.964361464430177
Sheffer (3a)_COS,Sheffer,3a,67,1.32,0.396,G3,-7.250110627908953,-5.187579156176103
Sheffer (3a)_COS,Sheffer,3a,68,1.34,0.402,G3,-1.1875181200887257,-4.633999280646192
Sheffer (3a)_COS,Sheffer,3a,69,1.36,0.408,G3,-8.625131609063828,-5.267937525204745
Sheffer (3a)_COS,Sheffer,3a,70,1.38,0.414,G3,-2.750041962310206,-4.759001188023992
Sheffer (3a)_COS,Sheffer,3a,71,1.4,0.42,G3,-4.75007248035422,-4.937575341420728
Sheffer (3a)_COS,Sheffer,3a,72,1.42,0.4260000000000001,G3,-7.437613488975558,-5.178650448506362
Sheffer (3a)_COS,Sheffer,3a,73,1.44,0.4320000000000001,G3,-1.312520027466462,-4.625070572976417
Sheffer (3a)_COS,Sheffer,3a,74,1.46,0.438,G3,-8.500129701686092,-5.294723648214292
Sheffer (3a)_COS,Sheffer,3a,75,1.48,0.4439999999999999,G3,-2.87504386968817,-4.821502141712861
Sheffer (3a)_COS,Sheffer,3a,76,1.5,0.45,G3,-4.75007248035422,-5.000076295109628
Sheffer (3a)_COS,Sheffer,3a,77,1.52,0.456,G3,-7.43761348897533,-5.23222269452536
Sheffer (3a)_COS,Sheffer,3a,78,1.54,0.462,G3,-1.4375219348441988,-4.714357649674704
Sheffer (3a)_COS,Sheffer,3a,79,1.56,0.468,G3,-8.687632562752924,-5.384010724912546
Sheffer (3a)_COS,Sheffer,3a,80,1.58,0.474,G3,-2.9375448233765837,-4.892931803071438
Sheffer (3a)_COS,Sheffer,3a,81,1.6,0.48,G3,-4.875074387731502,-5.071505956468237
Sheffer (3a)_COS,Sheffer,3a,82,1.62,0.486,G3,-7.562615396353067,-5.285794940544292
Sheffer (3a)_COS,Sheffer,3a,83,1.64,0.492,G3,-1.312520027466462,-4.705428942004735
Sheffer (3a)_COS,Sheffer,3a,84,1.66,0.498,G3,-8.687632562752924,-5.357224601902966
Sheffer (3a)_COS,Sheffer,3a,85,1.68,0.504,G3,-2.9375448233765837,-4.857216972392084
Sheffer (3a)_COS,Sheffer,3a,86,1.7,0.51,G3,-4.625070572976028,-5.000076295109499
Sheffer (3a)_COS,Sheffer,3a,87,1.72,0.516,G3,-7.500114442664199,-5.223293986855456
Sheffer (3a)_COS,Sheffer,3a,88,1.74,0.522,G3,-1.3750209811553304,-4.669714111325479
Sheffer (3a)_COS,Sheffer,3a,89,1.76,0.528,G3,-8.56263065537496,-5.321509771223678
Sheffer (3a)_COS,Sheffer,3a,90,1.78,0.534,G3,-2.87504386968817,-4.839359557052408
Sheffer (3a)_COS,Sheffer,3a,91,1.8,0.54,G3,-4.812573434043088,-4.99114758743966
Sheffer (3a)_COS,Sheffer,3a,92,1.82,0.546,G3,-7.500114442663971,-5.196507863845876
Sheffer (3a)_COS,Sheffer,3a,93,1.84,0.552,G3,-1.250019073777139,-4.651856695985706
Sheffer (3a)_COS,Sheffer,3a,94,1.86,0.558,G3,-8.56263065537496,-5.285794940544163
Sheffer (3a)_COS,Sheffer,3a,95,1.88,0.5640000000000001,G3,-2.812542915998847,-4.759001188023635
Sheffer (3a)_COS,Sheffer,3a,96,1.9,0.5700000000000001,G3,-4.750072480353765,-4.892931803071275
Sheffer (3a)_COS,Sheffer,3a,97,1.92,0.5760000000000001,G3,-7.312611581597366,-5.09829207947759
Sheffer (3a)_COS,Sheffer,3a,98,1.94,0.5820000000000001,G3,-1.1250171663994024,-4.553640911617419
Sheffer (3a)_COS,Sheffer,3a,99,1.96,0.5880000000000001,G3,-8.43762874799745,-5.18757915617594
Sheffer (3a)_COS,Sheffer,3a,100,1.98,0.594,G3,-2.687541008621338,-4.70542894200467
Sheffer (3a)_COS,Sheffer,3a,101,2,0.6,G3,-4.750072480353765,-4.89293180307134
Sheffer (3a)_COS,Sheffer,3a,102,2.02,0.606,G3,-7.250110627908498,-5.107220787147461
Sheffer (3a)_COS,Sheffer,3a,103,2.04,0.612,G3,-1.3750209811548757,-4.580427034626998
Sheffer (3a)_COS,Sheffer,3a,104,2.06,0.618,G3,-8.625131609064056,-5.2322226945252295
Sheffer (3a)_COS,Sheffer,3a,105,2.08,0.624,G3,-2.625040054932242,-4.714357649674606
Sheffer (3a)_COS,Sheffer,3a,106,2.1,0.63,G3,-4.75007248035422,-4.9107892184110815
Sheffer (3a)_COS,Sheffer,3a,107,2.12,0.636,G3,-7.250110627908953,-5.125078202487234
Sheffer (3a)_COS,Sheffer,3a,108,2.14,0.642,G3,-1.1250171663994024,-4.571498326957258
Sheffer (3a)_COS,Sheffer,3a,109,2.16,0.648,G3,-8.625131609063828,-5.232222694525294
Sheffer (3a)_COS,Sheffer,3a,110,2.18,0.654,G3,-2.875043869687943,-4.723286357344477
Sheffer (3a)_COS,Sheffer,3a,111,2.2,0.6599999999999999,G3,-4.75007248035422,-4.901860510741211
